timestamp_iso,status_code,latency_ms,error
2026-09-12T13:47:23.187459+00:00,201,1542.03,
2026-09-12T13:47:23.197725+00:00,201,1549.8,
2026-09-12T13:47:23.228495+00:00,201,1577.86,
2026-09-12T13:47:23.229959+00:00,201,1579.68,
2026-09-12T13:47:23.254541+00:00,201,1577.81,
2026-09-12T13:47:23.258423+00:00,201,1580.49,
2026-09-12T13:47:23.261268+00:00,201,1586.27,
2026-09-12T13:47:23.262718+00:00,201,1591.68,
2026-09-12T13:47:23.274866+00:00,201,1591.1,
2026-09-12T13:47:23.293501+00:00,201,1590.07,
2026-09-12T13:47:23.289708+00:00,201,1597.32,
2026-09-12T13:47:23.300834+00:00,201,1590.85,
2026-09-12T13:47:23.308421+00:00,201,1610.69,
2026-09-12T13:47:23.304573+00:00,201,1617.99,
2026-09-12T13:47:23.318510+00:00,201,1619.58,
2026-09-12T13:47:23.344521+00:00,201,1617.82,
2026-09-12T13:47:23.339598+00:00,201,1641.38,
2026-09-12T13:47:23.351501+00:00,201,1633.33,
2026-09-12T13:47:23.358632+00:00,201,1629.83,
2026-09-12T13:47:23.360230+00:00,201,1637.05,
2026-09-12T13:47:23.374327+00:00,201,1634.26,
2026-09-12T13:47:23.391921+00:00,201,1646.0,
2026-09-12T13:47:23.395416+00:00,201,1647.55,
2026-09-12T13:47:23.396608+00:00,201,1649.71,
2026-09-12T13:47:23.401634+00:00,201,1650.16,
2026-09-12T13:47:23.413397+00:00,201,1655.24,
2026-09-12T13:47:23.432420+00:00,201,1656.4,
2026-09-12T13:47:23.430490+00:00,201,1661.79,
2026-09-12T13:47:23.447262+00:00,201,1658.76,
2026-09-12T13:47:23.452726+00:00,201,1666.22,
2026-09-12T13:47:23.455854+00:00,201,1666.16,
2026-09-12T13:47:23.463947+00:00,201,1667.88,
2026-09-12T13:47:23.462173+00:00,201,1675.1,
2026-09-12T13:47:23.498294+00:00,201,1673.56,
2026-09-12T13:47:23.501277+00:00,201,1716.98,
2026-09-12T13:47:23.506483+00:00,201,1719.43,
2026-09-12T13:47:23.494097+00:00,201,1739.36,
2026-09-12T13:47:23.509988+00:00,201,1728.51,
2026-09-12T13:47:23.519386+00:00,201,1736.5,
2026-09-12T13:47:23.546430+00:00,201,1762.82,
2026-09-12T13:47:23.554035+00:00,201,1768.03,
2026-09-12T13:47:23.555759+00:00,201,1777.04,
2026-09-12T13:47:23.541982+00:00,201,1794.54,
2026-09-12T13:47:23.573759+00:00,201,1780.87,
2026-09-12T13:47:23.577823+00:00,201,1787.72,
2026-09-12T13:47:23.571532+00:00,201,1799.08,
2026-09-12T13:47:23.592063+00:00,201,1782.97,
2026-09-12T13:47:23.597454+00:00,201,1786.91,
2026-09-12T13:47:23.595070+00:00,201,1792.34,
2026-09-12T13:47:23.618704+00:00,201,1782.65,
2026-09-12T13:47:23.622512+00:00,201,1782.91,
2026-09-12T13:47:23.636775+00:00,201,1781.84,
2026-09-12T13:47:23.643543+00:00,201,1788.32,
2026-09-12T13:47:23.634056+00:00,201,1804.73,
2026-09-12T13:47:23.650840+00:00,201,1800.7,
2026-09-12T13:47:23.669454+00:00,201,1807.57,
2026-09-12T13:47:23.664808+00:00,201,1816.43,
2026-09-12T13:47:23.702286+00:00,201,1815.96,
2026-09-12T13:47:23.696945+00:00,201,1825.27,
2026-09-12T13:47:23.708331+00:00,201,1815.57,
2026-09-12T13:47:23.732904+00:00,201,1808.33,
2026-09-12T13:47:23.727771+00:00,201,1817.19,
2026-09-12T13:47:23.740513+00:00,201,1813.81,
2026-09-12T13:47:23.747714+00:00,201,1810.35,
2026-09-12T13:47:23.775466+00:00,201,1815.94,
2026-09-12T13:47:23.782407+00:00,201,1812.39,
2026-09-12T13:47:23.773243+00:00,201,1827.11,
2026-09-12T13:47:23.792210+00:00,201,1818.07,
2026-09-12T13:47:23.797252+00:00,201,1825.17,
2026-09-12T13:47:23.802539+00:00,201,1823.74,
2026-09-12T13:47:23.793791+00:00,201,1836.48,
2026-09-12T13:47:23.815990+00:00,201,1826.71,
2026-09-12T13:47:23.819403+00:00,201,1830.46,
2026-09-12T13:47:23.824244+00:00,201,1842.38,
2026-09-12T13:47:23.828151+00:00,201,1851.17,
2026-09-12T13:47:23.847040+00:00,201,1843.06,
2026-09-12T13:47:23.856689+00:00,201,1838.17,
2026-09-12T13:47:23.865427+00:00,201,1838.79,
2026-09-12T13:47:23.863794+00:00,201,1848.65,
2026-09-12T13:47:23.879451+00:00,201,1840.33,
2026-09-12T13:47:23.888673+00:00,201,1853.87,
2026-09-12T13:47:23.906271+00:00,201,1866.34,
2026-09-12T13:47:23.908167+00:00,201,1867.9,
2026-09-12T13:47:23.898319+00:00,201,1881.03,
2026-09-12T13:47:23.929060+00:00,201,1874.08,
2026-09-12T13:47:23.944335+00:00,201,1882.91,
2026-09-12T13:47:23.948646+00:00,201,1889.36,
2026-09-12T13:47:23.958054+00:00,201,1883.04,
2026-09-12T13:47:23.977017+00:00,201,1896.65,
2026-09-12T13:47:23.980832+00:00,201,1900.59,
2026-09-12T13:47:23.983997+00:00,201,1900.75,
2026-09-12T13:47:23.974558+00:00,201,1923.16,
2026-09-12T13:47:24.000918+00:00,201,1911.61,
2026-09-12T13:47:23.998689+00:00,201,1917.17,
